100 10000
  7  56  1.82608454738590211264e+01
  7  57  4.73475550594217224898e+01
  7  58 -8.87423306121197299490e+01
  7  59 -8.04969146015884433609e+01
  7  60  7.48304895291009941616e+00
  7  61  3.42201167356535052022e+01
  7  62 -1.85111052580593629102e+01
  7  63  3.04099212857815857092e+01
  7  64  1.42379504524309965063e+02
  7  65  3.55668015391916298995e+01
  7  66  2.01980141135090235593e+02
  7  67 -2.64125049214711857815e+01
  7  68  1.63918916803094759871e+02
  7  69  1.58191909799592963282e+02
  7  70 -7.25546267325464526721e+01
  7  71  1.29687888348043003361e+01
  7  72 -1.19811098830378611524e+02
  7  73  2.24284144596949488459e+01
  7  74  8.70192237113784443636e+01
  7  75  8.97882864793327151176e+00
  7  76  7.50300072366001415958e+01
  7  77 -1.05757676112586320727e+01
  7  78 -3.66076147721865581275e+01
  7  79 -5.72231954618168074944e+01
  7  80 -1.25748539256297959810e+01
  7  81 -3.19225619919993945928e+01
  7  82  1.07846479551308263467e+02
  7  83  2.91823976410890111310e+01
  7  84  9.58024446089207373234e+01
  7  85  7.28272203574875618415e+01
  7  86 -3.17800293054538087745e+01
  7  87 -3.89659134239921698395e+01
  7  88  1.85687573858567951390e+01
  7  89  2.71034924861044039801e+01
  7  90 -3.54295614237192495466e+01
  7  91  3.06998073993145652594e+01
  7  92 -2.41001497787625247327e+01
  7  93 -5.48014786002966047818e+01
  7  94  4.47573897100348858658e+01
  7  95 -6.60874664297092522247e+01
  7  96  1.36087692372931634566e+01
  7  97  1.20436665336050637620e+02
  7  98 -6.45368377574252747308e+01
  7  99 -1.20653488654914937683e+02
  8   0 -1.80564779595954689739e+02
  8   1  1.02679091978035597066e+01
  8   2  5.73019787394832178506e+01
  8   3 -8.64943781433613594345e+01
  8   4 -5.77981129981835266562e+01
  8   5  3.52674780714315758701e+01
  8   6 -1.52400109630700171692e+02
  8   7  4.42755547035454952720e+01
  8   8  9.42538048137204668819e+02
  8   9 -6.05607209656171718848e+01
  8  10  8.42498935775393533731e+01
  8  11 -1.78675969598731043675e+01
  8  12  1.23110546084978153658e+02
  8  13 -5.41331496253626482940e+01
  8  14 -5.76793034409600693380e+01
  8  15  9.28394293636488043830e+01
  8  16  1.34586870489534192075e+02
  8  17 -5.45802781725048618000e+01
  8  18  2.72232511788903721595e+01
  8  19 -5.13647175738059758032e+01
  8  20  1.50248471543174648701e+01
  8  21 -9.05935650659837534704e+01
  8  22 -2.46254404091102863106e+01
  8  23  1.26614633335721933349e+02
  8  24  3.58629972433448287461e+01
  8  25  4.98427522716481306020e+01
  8  26  9.39256003634534835101e+01
  8  27  4.01241200925201155769e+01
  8  28  1.37795935785892424974e+01
  8  29  4.05666109241773895633e+01
  8  30 -4.69237460675136048849e+01
  8  31 -7.98650953213271908027e+00
  8  32  4.33458257125147241595e+01
  8  33 -7.29399554366204228018e+01
  8  34 -1.70138998086094431983e+02
  8  35  7.25315724339621112904e+01
  8  36 -4.06942656765747745595e+00
  8  37 -4.96431540016573507046e+01
  8  38 -4.64502610262738002689e+01
  8  39 -3.10015209605282322514e+01
  8  40 -7.94059956452507833546e+01
  8  41 -7.94559654348599231355e+00
  8  42 -1.32265304786167064321e+02
  8  43 -6.38239259392839031193e+01
  8  44  1.57834579756192994182e+02
  8  45  1.37731908652927224068e+01
  8  46  4.70372419159073551498e+00
  8  47  1.22523959045653654698e+02
  8  48 -1.66254143121954918172e+01
  8  49  1.50399650843234098829e+02
  8  50  8.15100582975372560668e+01
  8  51 -8.44037993760526035203e+01
  8  52 -3.65858194502483442534e+01
  8  53  9.57818600481119233336e+01
  8  54 -1.18989683718965313375e+01
  8  55  1.12289025009984555936e+02
  8  56  3.56503077119333227074e+01
  8  57  1.68239964678735162806e+02
  8  58 -1.19557090554250308401e+02
  8  59 -9.98024062635085584816e+01
  8  60 -2.00285564763128078880e+01
  8  61  1.05075861794055018805e+01
  8  62  3.06801152093023716816e+01
  8  63  5.43403886968640250643e+01
  8  64 -3.60532864470169087667e+01
  8  65  4.39176716899148047446e+01
  8  66  1.22234610236829794871e+02
  8  67  5.12094744191092665631e+00
  8  68  3.22609468142792863432e+01
  8  69 -1.19849313396612330962e+02
  8  70  5.99537875396651358528e+01
  8  71  2.86256693126298848995e+01
  8  72  3.21005637461345827433e+01
  8  73  1.34892173046220648303e+02
  8  74  9.96289792699996326064e+01
  8  75  4.74942780282084342502e+01
  8  76  6.98130997501312293707e+01
  8  77  5.18314363123482877427e+01
  8  78 -1.78140468427703027032e+01
  8  79  1.42389785601277793603e+02
  8  80  2.13282937531403042897e+01
  8  81 -4.06732635978877543614e-02
  8  82 -1.59549114950994720630e+02
  8  83  4.75235448708858143618e+00
  8  84  1.74744708366914011322e+02
  8  85 -6.06328381720074176542e+01
  8  86 -1.53347343806611405626e+02
  8  87  6.73121352329024205119e+01
  8  88 -1.03399752786697533224e+02
  8  89  8.92022187832772743832e+01
  8  90  4.60483493473038478783e+01
  8  91 -7.19588555729361019075e+01
  8  92 -2.57205130563906259056e+01
  8  93 -4.92841475387612888426e+01
  8  94  4.22822530061527643852e+01
  8  95 -1.14291049866372290467e+02
  8  96  6.58067419783547080669e+01
  8  97 -1.41317996712109561486e+02
  8  98  1.23968123079311453694e+02
  8  99 -3.35228663724100144350e+01
  9   0 -9.52252546409990827669e+01
  9   1 -1.15463833380917549221e+02
  9   2 -6.26365874364886732195e+00
  9   3 -9.71687844214193887638e+01
  9   4  7.93565756177842160923e+01
  9   5  1.04033510062443397715e+02
  9   6  9.16105345246918005842e+01
  9   7  5.14837631009650280589e+01
  9   8 -6.05607209656171718848e+01
  9   9  7.06844374882335046095e+02
  9  10  2.64990265133385420881e+01
  9  11  1.11977795375372494391e+02
  9  12 -1.30005362212936915967e+02
  9  13  8.00662761220803815831e+01
  9  14 -8.12935572947291973378e+01
  9  15 -1.38047965388725685898e+02
  9  16  8.94136772775796231372e+01
  9  17  1.90532839581513009364e+01
  9  18  7.89564645763086758734e+01
  9  19 -5.99140694711721195631e+01
  9  20 -2.14209420623649471338e+01
  9  21  5.33706053302174012742e+01
  9  22  3.19392140864605345030e+01
  9  23  1.22478470757438184791e+01
  9  24 -1.09734374835377607837e+02
  9  25 -1.08443935898485349867e+02
  9  26 -4.50029261047356641257e+01
  9  27  8.53690444174774043518e+00
  9  28 -3.51538839188584333328e+01
  9  29  1.90429510859828248215e+01
  9  30 -2.38524320381010710435e+01
  9  31  2.53985723597239996252e+01
  9  32 -7.38417756868664270087e+01
  9  33  6.09500781453072661975e+01
  9  34  5.03348135558161189351e+01
  9  35 -1.05072251910636254024e+01
  9  36  2.07255016138655463465e+02
  9  37 -5.14190099294767861693e+01
  9  38  1.23305375023269178314e+02
  9  39 -8.14873089690585459266e+01
  9  40 -8.62428207057894979926e+01
  9  41  8.55198785933198735165e+01
  9  42  1.52455503094905342465e+01
  9  43  4.10822292729631897146e+01
  9  44 -1.08938462965606870370e+01
  9  45 -5.98290309896794028077e+01
  9  46 -1.34942167283582268311e+01
  9  47  1.10065770334320252033e+01
  9  48 -1.59056881332958653275e+02
  9  49  5.80589211326675638247e+01
  9  50  1.86398820508691784426e+02
  9  51  2.64892266744039126536e+01
  9  52 -6.38606711750951205886e+00
  9  53 -1.54390143396847662416e+02
  9  54  2.12115048549313129911e+01
  9  55  2.13209299486438510485e+02
  9  56 -6.72204870935958531675e+00
  9  57 -6.27075142932312985522e+01
  9  58  1.41682855698762182328e+01
  9  59 -1.41528727324813186073e+01
  9  60 -1.46838676049611738250e+01
  9  61  5.46500672470863761987e+01
  9  62 -7.57842602183914237912e+01
  9  63 -3.98815783665037955075e+01
  9  64  8.81731676803224644345e+01
  9  65  2.39115581940822494289e+02
  9  66  1.15235217371340922909e+02
  9  67  1.93712573199566158166e+01
  9  68  4.97605246129388874010e+01
  9  69  2.00448850636349362730e+01
  9  70 -8.35925063115407773751e+00
  9  71 -1.40779800153091429138e+02
  9  72 -3.50635925946277282605e+01
  9  73  1.96135454114533587244e+01
  9  74 -1.02119628633326883005e+02
  9  75  2.63090803671474553482e+01
  9  76  6.21982185022348019743e+01
  9  77 -1.55366491927333981948e+02
  9  78  7.16461905904558449265e+01
  9  79 -9.38895831400113820564e+01
  9  80 -7.76135733502925173610e+00
  9  81  7.76785984135608664758e+00
  9  82  1.01764721734170876744e+02
  9  83  7.91770107413885693148e+00
  9  84 -3.47372316911551815011e+00
  9  85 -1.16456954849518524497e+02
  9  86  5.30732466875934534301e+01
  9  87 -5.63327384301958105084e+01
  9  88  4.12314867853074673576e+00
  9  89 -2.63145938399345276082e+01
  9  90  5.88832312801543125147e+01
  9  91  3.28310980453738139317e+01
  9  92  9.09916936858235025909e+00
  9  93 -1.08200689611760395792e+02
  9  94 -1.18355510130177350447e+02
  9  95 -7.16874355300716530337e+01
  9  96  6.24070514836128964475e+01
  9  97  1.35681029759557318926e+01
  9  98  5.86031934832247358713e+01
  9  99 -1.25770718578481194072e+02
 10   0 -3.18374387372203564439e+01
 10   1 -5.01659197658041549062e+01
 10   2 -4.78999656296563145474e+01
 10   3  1.36131234499771778701e+02
 10   4 -3.42597283394520175648e+01
 10   5  5.17986741252927629375e+01
 10   6  1.30950295494848152345e+01
 10   7  1.59936318258792653069e+02
 10   8  8.42498935775393533731e+01
 10   9  2.64990265133385420881e+01
 10  10  8.40265265538428820946e+02
 10  11 -5.58723273745006778768e+01
 10  12 -3.32011351422353868657e+01
 10  13  3.04113036294117158320e+01
 10  14  1.32447154218569579598e+02
 10  15 -8.11053404047835613255e+01
 10  16  4.98060149741523190414e+01
 10  17  3.35206673696302530630e+01
 10  18  4.35809214601586436544e+00
 10  19 -1.86593718842999614083e+01
 10  20 -8.39506597188196792558e+01
 10  21 -3.18578601689691929266e+01
 10  22 -1.55026478060758336142e+02
 10  23 -5.58050937422046402503e+01
 10  24 -4.78968319257661363508e+01
 10  25  1.37849112724269360797e+02
 10  26 -1.10491948444181353750e+01
 10  27  7.40776435685226175565e+00
 10  28 -1.62399160347311379837e+02
 10  29 -5.32177693383465282295e+01
 10  30 -9.75925274640447071306e+01
 10  31  9.77786374716229467197e+00
 10  32  4.10264686072707291942e+01
 10  33 -2.66567935089554488570e+01
 10  34  7.89996285326655112158e+01
 10  35  6.68158325030304389713e+00
 10  36 -3.87201559841069595791e+01
 10  37 -8.38812305080903684029e+01
 10  38 -6.20490334776332730371e+01
 10  39  1.17176130649342027823e+02
 10  40 -3.56729086059447766388e+01
 10  41  3.06530956354576211709e+01
 10  42 -9.34644764536054672988e+00
 10  43  1.66230210160224700644e+00
 10  44 -1.20819978557886980042e+01
 10  45  2.48189394467262388844e+02
 10  46  1.16487135808529007619e+01
 10  47 -1.07870963920350035892e+02
 10  48  1.26450673553254304693e+02
 10  49  1.41769449772683819866e+00
 10  50  8.08785614485066162160e+01
 10  51 -1.47507896136375187268e+01
 10  52  2.69746422247382724890e+02
 10  53  2.60038856436937635408e+01
 10  54 -6.92281385729100264825e+01
 10  55  8.65780633528541159194e+01
 10  56  1.14081476507649185237e+02
 10  57  2.50993866175457185363e+01
 10  58 -1.28797517348094970657e+02
 10  59  7.87567717977753147807e+01
 10  60 -8.56039304411364554426e+01
 10  61 -4.09756476182161151200e+01
 10  62 -4.78089138672335280944e+01
 10  63 -1.29612722479294664168e+01
 10  64 -3.42062502061793907160e+01
 10  65 -7.74368695073334833978e+00
 10  66  6.85592153325944053677e+01
 10  67  1.06298387733891857465e+02
 10  68 -2.62751828254670627416e+01
 10  69  5.18957504072970792208e+01
 10  70 -9.78547414223156408752e+01
 10  71  7.55110137137264558760e+01
 10  72  5.03948799163333944762e+01
 10  73  3.88923902765453419761e+01
 10  74  8.96651214150245152723e+01
 10  75  3.62723598957004167431e+00
 10  76 -5.56189084747072381987e+00
 10  77 -4.01524276775215440694e+01
 10  78 -3.77723787701984292653e+01
 10  79  1.12452856159994372121e+01
 10  80  7.87491591672969004634e+00
 10  81 -4.64217571431912929825e+01
 10  82  4.87295404032480377055e+01
 10  83 -9.42057486890674482538e+01
 10  84 -7.32390761058523196425e+01
 10  85  9.14414738408367355760e+01
 10  86  4.16921150478069648670e+01
 10  87  2.27458261127159993009e+01
 10  88 -4.23773169467082055917e+01
 10  89  7.86362139610681651902e+01
 10  90 -5.18954712933132640273e+01
 10  91 -5.96765265946157725807e+01
 10  92  4.66182754756660457929e+01
 10  93  5.54950166926594246064e+00
 10  94 -1.29901293801543360473e+01
 10  95 -1.22292752701443504293e+02
 10  96 -2.83281084771176438153e+02
 10  97  9.98131503471801373450e+00
 10  98  5.33956160523090019865e+01
 10  99  2.71416009254362577963e+01
 11   0 -9.51762870724197966865e+01
 11   1 -8.36246821865053675538e+01
 11   2 -1.93954695722158561466e+02
 11   3  6.81694296021396866081e+01
 11   4  1.23278691935875155394e+01
 11   5  8.61263810226748631749e+01
 11   6 -1.14530560387429176217e+02
 11   7  4.28670592130806493714e+00
 11   8 -1.78675969598731043675e+01
 11   9  1.11977795375372494391e+02
 11  10 -5.58723273745006778768e+01
 11  11  9.62927586776147336423e+02
 11  12 -3.84303245986619401720e+01
 11  13 -6.48365638564312689596e+01
 11  14 -1.65239387322483679554e+01
 11  15 -1.48759482795171692260e+02
 11  16 -1.71092555995215711562e+01
 11  17  1.56489274456516596956e+02
 11  18 -1.04456210073069915012e+01
 11  19  5.37085055952867591600e+01
 11  20 -2.17316804923456686538e+02
 11  21 -3.39126785325613777644e+00
 11  22 -8.01761056690081375109e+01
 11  23 -2.88561215001318807083e+01
 11  24 -3.20513270709024737926e+01
 11  25  1.11933195517597724233e+02
 11  26 -8.61557230191208986980e+01
 11  27  8.66989550916869404773e+01
 11  28 -1.48071530769997139032e+02
 11  29 -3.47163928677176087945e+01
 11  30 -9.58417921464630779838e+01
 11  31 -4.06157857585164947523e+01
 11  32 -6.20518548864468471038e+01
 11  33  4.25929855991932839743e+01
 11  34  2.02015018996221755287e+02
 11  35  1.01970257966784004111e+02
 11  36  1.02707027352590600344e+02
 11  37 -9.43043468048464319509e+01
 11  38  2.36366350048300013498e+01
 11  39 -2.48125804111005372476e+01
 11  40  1.77001365862779302951e+00
 11  41  2.30704414928902679094e+01
 11  42  1.28525038822774064329e+02
 11  43 -9.67564896736689803447e+01
 11  44  1.09047103769246476190e+01
 11  45 -8.25952008759450961861e+01
 11  46  7.29480078188415888008e+01
 11  47 -8.95079332808311960434e+01
 11  48 -2.15870412953388282062e+01
 11  49  2.26854698516601303027e+01
 11  50 -2.27529373072132301559e+01
 11  51  3.84331435273940797970e+01
 11  52 -1.65435884830771328780e+02
 11  53  9.28281485290236361152e+01
 11  54  6.75660351849189453333e+01
 11  55 -3.03927077843533410828e+01
 11  56  8.47307754649396400737e+01
 11  57  6.11544066869994917823e+00
 11  58  1.17263904233838189839e+02
 11  59 -1.57166219239176427891e+02
 11  60 -1.30312831249942160383e+01
 11  61  5.10513028834179252158e+01
 11  62  6.58778690435784142210e+01
 11  63  1.80963011122240295947e+01
 11  64 -1.38970240128012854086e+01
 11  65  9.59913789818395741804e+01
 11  66  1.01304453541008115280e+02
 11  67 -4.05784569899043034980e+01
 11  68 -8.31264246811777667290e+01
 11  69 -6.26902774057386409368e+01
 11  70 -8.95711523732874503878e+00
 11  71 -1.06633190387242024144e+02
 11  72 -1.15909660672287486705e+02
 11  73 -6.62207531714322925609e+01
 11  74  1.15624014256066018902e+02
 11  75  1.94853514929528692790e+00
 11  76  7.32674452799117226220e+00
 11  77 -6.56055494986502338861e+01
 11  78  1.17002734158570021350e+02
 11  79  1.85138331348190007475e+02
 11  80 -6.17170586183140841285e+01
 11  81  1.11872234358930157327e+02
 11  82  2.52789310420401278634e+02
 11  83  6.09753457954983346667e+01
 11  84 -1.17844350778101087940e+02
 11  85  9.96228198166434530947e+00
 11  86 -1.03201722379945323382e+02
 11  87  5.67494912060135661136e+01
 11  88  1.27514567628400115495e+02
 11  89 -5.17589565383227707684e+01
 11  90  5.88666152775130058217e+00
 11  91  7.94914985587258229316e+01
 11  92 -8.65754136091311607970e+01
 11  93  9.05429407756644764049e+01
 11  94 -1.69418143037193885903e+02
 11  95  1.18248343979635190948e+01
 11  96 -7.35855463863402974312e+01
 11  97  9.00697816710969689780e+00
 11  98  1.75525455705160493558e+00
 11  99 -5.11353328805532996171e+01
 12   0  3.15105375611107518807e+01
 12   1 -2.64311614888092378806e+01
 12   2 -5.65198699797330839090e+00
 12   3  1.19261047290136204424e+02
 12   4  1.54668650675614514967e+02
 12   5 -2.33970484204813153895e+01
 12   6 -1.97769111893492237186e+02
 12   7  2.16328605802054880769e+01
 12   8  1.23110546084978153658e+02
 12   9 -1.30005362212936915967e+02
 12  10 -3.32011351422353868657e+01
 12  11 -3.84303245986619401720e+01
 12  12  7.73871116929088771030e+02
 12  13 -8.86453520436280513195e+01
 12  14  1.50190085339776658202e+02
 12  15  4.46445427597731026026e+01
 12  16  5.39111881159385242235e-01
 12  17 -1.03312838366852687955e+02
 12  18  4.48525058130616471885e+01
 12  19 -7.81631053682765468693e+01
 12  20  5.80871337101279650028e+01
 12  21  7.57625022629403446217e+01
 12  22 -1.05094481546916881598e+02
 12  23  5.18230251078913539686e+00
 12  24  6.45429678930161401240e+01
 12  25 -2.73690014256042459806e+01
 12  26 -5.94473536778316571372e+01
 12  27 -1.38984069798753040459e+02
 12  28 -2.86101490912294451618e+01
 12  29  1.57381095282783611822e+01
 12  30  1.10951973271686512135e+02
 12  31 -4.55751188832200671008e-01
 12  32  1.23807330734697789154e+01
 12  33  1.94185236889817289807e+01
 12  34 -5.87609632401225709941e+01
 12  35  4.35386904709140338809e+01
 12  36 -8.23884481883045509676e+01
 12  37  1.17591535194867660152e+02
 12  38  2.83213800627638434548e+01
 12  39 -3.36794677830445579048e+01
 12  40  7.09923958683784945833e+01
 12  41 -2.21514667309076500601e+01
 12  42  6.37304639589366814789e+01
 12  43  1.65862929981261153500e+01
 12  44 -2.03366610633710003242e+01
 12  45  1.11327085451487491241e+02
 12  46  9.06299455586310500621e+01
 12  47 -2.35617434156048304317e+01
 12  48  2.49923961585627480986e+01
 12  49  6.96227919703556779041e+01
